Ticker,Current Price,All-Time High,ATH %Chg,6-Month High,Recent-High %Chg,5-Year High,Current P/E,Avg 5-Year P/E,Fair Value (TTM),Fair Value %Chg,Avg P/E × Fwd EPS,"MACD (12,26,9)",MACD Signal,RSI (1 yr),Live Price Time
msft,458.17,464.0025,-0.012569975377287799,458.87,-0.0015254865212369268,464.0025,35.4621,37.168118749104416,480.2120942384291,0.04810898626804255,562.1194775258305,18.31554933307109,16.623502462521454,77.4231057330274,2025-05-20 16:28:00
aapl,206.86,258.3967,-0.19944798056631527,258.3967,-0.19944798056631527,258.3967,32.1711,34.26444473817027,220.32037966643483,0.06506999742064593,268.0610305201275,0.4907866206393692,-0.18080783423380195,49.859880186544295,2025-05-20 16:28:00
goog,165.32,207.4736,-0.20317572934580597,207.4736,-0.20317572934580597,207.4736,18.4509,30.35393841496355,271.97128819807347,0.6451203012223172,307.6523428048631,1.3635428022342069,0.5627769996663152,54.15869719148341,2025-05-20 16:28:00
U,22.23,201.12,-0.8894689737470167,28.34,-0.21559633027522934,201.12,-19.848214285714285,108.23952810180276,-121.22827147401911,-6.4533635390921775,-83.47432407211029,0.41494146658157405,0.31311874901853637,56.544935563827906,2025-05-20 16:28:00
